Date,High,Low,OpenPrice,Close,Average,LowAverage,HighAverage,LargeAverage
2020-11-17 17:14:11,0.18,0.17,0.17,0.17,0.17,0.00,0.00
2020-11-17 17:15:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:16:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:17:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:18:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:19:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:20:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:21:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:22:11,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:23:12,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:24:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:25:12,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:45:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:46:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:47:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:48:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:49:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:50:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:51:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:52:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:53:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:54:31,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:55:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:56:35,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:57:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:58:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 17:59:34,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:00:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
1970-01-01 01:00:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:02:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:04:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:05:58,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:06:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:08:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:08:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:09:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:47:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:47:58,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 18:48:58,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:08:16,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:09:18,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:10:17,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:11:19,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:12:16,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:13:17,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:14:16,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:14:47,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:15:48,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:16:46,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:17:47,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:18:47,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:19:46,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:20:47,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:21:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:22:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:23:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:24:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:25:01,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:26:01,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:26:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:28:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:28:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:30:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:30:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:31:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:33:00,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:33:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:34:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:35:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:36:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:37:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:38:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:39:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:40:30,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:41:29,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:41:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 19:42:59,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:01:21,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:02:21,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:03:21,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:04:21,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:05:08,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:06:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:07:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:08:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:09:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:10:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:10:38,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:11:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:12:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:13:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:14:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:15:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:16:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:17:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:18:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:19:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:20:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:21:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:22:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:23:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:24:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:25:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:26:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:27:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:28:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:29:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:29:38,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:30:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:31:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:32:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:33:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:34:08,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:35:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:36:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:37:08,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:38:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:39:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:40:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:41:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:42:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:43:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:44:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:45:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:45:38,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:46:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:47:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:48:10,0.18,0.17,0.17,0.17,0.17,0.17,0.18
2020-11-17 20:49:09,0.18,0.17,0.17,0.17,0.17,0.17,0.18
